[INFO] 12:40:32:368 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:32:869 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:33:369 ESI/(17656:17656): Para el ESI con el id: 011, se ejecuto el comando STORE, para la clave futbol:ansaldi
[INFO] 12:40:34:369 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:34:869 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:35:370 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:35:870 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:36:371 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:36:871 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:37:372 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:37:872 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
[INFO] 12:40:38:372 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:38:872 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:39:372 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCo
[INFO] 12:40:39:814 ESI/(17656:17658): Cargo correctamente el nuevo archivo. Se va a proceder a procesarlo.
[INFO] 12:40:39:873 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando STORE, para la clave futbol:messi
[INFO] 12:40:40:373 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando GET, para la clave futbol:messi
[INFO] 12:40:40:874 ESI/(17656:17656): Para el ESI con el id: 012, se ejecuto el comando SET, para la clave futbol:messi y el valor TraemeLaCopa
